No errors
No warnings
170 ms
data source=aircraftreports
1345 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2022-03-04T16:24:58Z,2022-03-04T16:23:00Z,,,,,,,VIR127C,57.05,-30.8333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,235,55,,AIREP,ARP VIR127C 5703N 03050W 1623 F370 M54 235/55 5701N 04000W 1706 5601N 05001W KT GVKSS DDL XXN 041623 J54A,
2022-03-04T16:26:09Z,2022-03-04T16:23:00Z,,,,,,,DHK389,57.05,-53.55,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,179,43,,AIREP,ARP DHK389 5703N 05333W 1623 F350 M51 179/43 5758N 04959W 1639 5858N 04000W KT GDHLE DDL XXN 041624 F67A,
2022-03-04T16:26:09Z,2022-03-04T16:23:00Z,,,,,,,DAL15,56.6167,-49.2667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,194,61,,AIREP,ARP DAL15 5637N 04916W 1623 F380 M53 194/61 5631N 05001W 1627 5433N 05701W KT N858NW DDL UAK 041623 J75A,
2022-03-04T16:28:29Z,2022-03-04T16:23:00Z,,,,,,,QTR8141,55.6,-51.6,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,195,60,,AIREP,ARP QTR8141 5536N 05136W 1623 F350 M52 195/60 JANJO 1652 4834N 06925W KT A7BFZ QXT AOE 041623 F52A,
2022-03-04T16:28:29Z,2022-03-04T16:23:00Z,,,,,,,VIR137Y,54.85,-42.1833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,210,80,,AIREP,ARP VIR137Y 5451N 04211W 1623 F370 M52 210/80 5400N 05000W 1701 NEEKO KT GVDOT DDL XXH 041623 J05A,
2022-03-04T16:26:28Z,2022-03-04T16:23:00Z,,,,,,,AFR344,54.65,-11.2833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,264,25,,AIREP,ARP AFR344 5439N 01117W 1623 F380 M47 264/25 ETARI 1641 5632N 01959W KT FHTYC QXS SNN 041623 J07A,
2022-03-04T16:26:28Z,2022-03-04T16:23:00Z,,,,,,,AZG4882,53.0,-19.1,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,261,20,,AIREP,ARP AZG4882 5300N 01906W 1623 F330 M50 261/20 5259N 01500W 1641 5259N 01400W KT VQBVB QXT EUA 041623 F05A,
2022-03-04T16:30:13Z,2022-03-04T16:23:00Z,,,,,,,C210,33.0704,-97.3468,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,AFW UA /OV AFW340005/TM 1623/FLDURGD/TP C210/RM BASES 019,
2022-03-04T16:49:09Z,2022-03-04T16:23:00Z,,,,,,,C340,27.4766,-81.6957,4000,,,,,,,,LGT-MOD,,,,,,,,,,,,,,,,,,,,,,,PIREP,SRQ UA /OV LAL150035/TM 1623/FL040/TP C340/TB LGT-MOD/RM ZMAFD,
2022-03-04T16:28:29Z,2022-03-04T16:23:00Z,,,,,,,ETD274,23.0667,62.35,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,309,68,,AIREP,ARP ETD274 2304N 06221E 1623 F370 M52 309/68,
2022-03-04T16:40:21Z,2022-03-04T16:22:00Z,,,,,,,KLM685,58.75,-26.3333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,235,49,,AIREP,ARP KLM685 5845N 02620W 1622 F360 M48 235/49 5901N 03000W 1637 5901N 04000W KT PHBHM QXT EUA 041622 L02A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,UAL85,57.8833,-27.6833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,358,45,,AIREP,ARP UAL85 5753N 02741W 1622 F360 M50 358/45 5802N 03000W 1632 5802N 04000W KT N16009 DDL XXF 041623 L19A,
2022-03-04T16:42:02Z,2022-03-04T16:22:00Z,,,,,,,RCH324,57.8333,-27.5,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,257,45,,AIREP,ARP RCH324 5750N 02730W 1622 F340 M54 257/45 5801N 03000W 1634 5801N 04000W KT 50106A DDL XXN 041622 F73A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,BAW91C,57.4333,-46.65,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,325,73,,AIREP,ARP BAW91C 5726N 04639W 1622 F380 M52 325/73 5700N 05000W 1637 HOIST KT GZBJB DDL UAK 041622 L76A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,UAL919,57.2667,-48.2333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,191,62,,AIREP,ARP UAL919 5716N 04814W 1622 F350 M55 191/62 5702N 05001W 1631 5504N 05702W KT N653UA DDL UAK 041622 F27A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,N339JM,57.25,-43.4333,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,211,83,,AIREP,ARP N339JM 5715N 04326W 1622 F430 M50 211/83 5630N 05000W 1652 IRLOK KT N339JM DDL UAK 041622 A58A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,SWR14E,57.1167,-33.7167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,230,73,,AIREP,ARP SWR14E 5707N 03343W 1622 F370 M55 230/73 5701N 04000W 1651 5601N 05001W KT HBJHM DDL XXF 041622 J85A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,EDW4K,57.05,-30.75,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,236,67,,AIREP,ARP EDW4K 5703N 03045W 1622 F380 M52 236/67 5701N 04000W 1704 5601N 05001W KT HBJMD DDL XXF 041622 J32A,
2022-03-04T16:40:21Z,2022-03-04T16:22:00Z,,,,,,,ACA857,54.9,-11.35,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,277,36,,AIREP,ARP ACA857 5454N 01121W 1622 F340 M50 277/36 PIKIL 1641 5700N 02000W KT CFNNU DDL TRE 041622 F27A,
2022-03-04T16:24:58Z,2022-03-04T16:22:00Z,,,,,,,N1955M,50.3,-30.6167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,252,57,,AIREP,ARP N1955M 5018N 03037W 1622 F400 M55 252/57 5400N 04000W 1716 5600N 05000W KT N1955M QXT EUA 041622 M54A,
2022-03-04T16:50:15Z,2022-03-04T16:22:00Z,,,,,,,B190,47.3102,-110.7044,11000,,,,,,,,,,,,,,,,,,LGT,,,RIME,MOD,,,,,-10,,,,PIREP,GTF UA /OV GTF090030/TM 1622/FL110/TP B190/TA M10/IC LGT - MOD RIME FL110 DURD /ZLC,
2022-03-04T16:40:21Z,2022-03-04T16:22:00Z,,,,,,,AFR872,46.2,-7.3,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,293,40,,AIREP,ARP AFR872 4612N 00718W 1622 F350 M53 293/40 RIVAK 1626 SIVIR KT FGSPZ QXS LCG 041622 F09A,
2022-03-04T16:30:13Z,2022-03-04T16:22:00Z,,,,,,,E75L,42.4013,-96.3844,32000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,SUX UA /OV SUX/TM 1622/FL320/TP E75L/TB NEG,
2022-03-04T16:39:14Z,2022-03-04T16:22:00Z,,,,,,,TBM9,37.6262,-95.5935,25000,,,,,,,,,,,,,,,,,RIME,LGT,,,,,,,,,-30,,,,PIREP,CNU UA /OV CNU/TM 1622/FL250/TP TBM9/TA M30/IC LGT RIME/RM /ZKC FDC/CW,
2022-03-04T16:26:09Z,2022-03-04T16:22:00Z,,,,,,,SIA494,20.85,64.4167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,64,,AIREP,ARP SIA494 2051N 06425E 1622 F400 M50 264/64,
2022-03-04T16:22:14Z,2022-03-04T16:21:00Z,,,,,,,HRT924,58.0667,-31.0,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,217,57,,AIREP,ARP HRT924 5804N 03100W 1621 F430 M54 217/57 5802N 04000W 1659 5702N 05001W KT CGNRS DDL XXN 041621 F56A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,EUK9VK,57.8333,-42.6833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,198,73,,AIREP,ARP EUK9VK 5750N 04241W 1621 F330 M58 198/73 5701N 05001W 1657 HOIST KT GEIRH DDL UAK 041622 J35A,
2022-03-04T16:22:14Z,2022-03-04T16:21:00Z,,,,,,,ACA871,57.5833,-31.3167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,244,59,,AIREP,ARP ACA871 5735N 03119W 1621 F350 M54 244/59 5732N 04000W 1700 5632N 05001W KT CFIVX DDL XXN 041621 F44A,
2022-03-04T16:24:58Z,2022-03-04T16:21:00Z,,,,,,,VIR23J,57.5667,-16.2167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,252,20,,AIREP,ARP VIR23J 5734N 01613W 1621 F380 M47 252/20 5902N 01958W 1639 6202N 02958W KT GVTEA DDL XXF 041621 J32A,
2022-03-04T16:24:58Z,2022-03-04T16:21:00Z,,,,,,,DAL153,57.3833,-27.9333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,240,57,,AIREP,ARP DAL153 5723N 02756W 1621 F370 M50 240/57 5731N 03000W 1631 5731N 04000W KT N803NW DDL IG1 041622 J61A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,QTR66V,57.0667,-49.8167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,202,66,,AIREP,ARP QTR66V 5704N 04949W 1621 F400 M54 202/66 5700N 05000W 1622 HOIST KT A7ALK QXS UAK 041622 J38A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,UAL127,57.0333,-39.6167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,214,72,,AIREP,ARP UAL127 5702N 03937W 1621 F350 M56 214/72 5700N 04000W 1623 5601N 05001W KT N642UA DDL UAK 041621 F01A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,QTR33W,57.0,-50.0333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,198,62,,AIREP,ARP QTR33W 5700N 05002W 1621 F380 M53 198/62 HOIST 1656 FOXXE KT A7ANM QXS UAK 041621 J67A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,BAW25C,56.55,-45.55,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,195,71,,AIREP,ARP BAW25C 5633N 04533W 1621 F340 M53 195/71 5600N 05000W 1642 JANJO KT GYMML DDL UAK 041621 F50A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,QTR37G,56.55,-45.9167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,194,73,,AIREP,ARP QTR37G 5633N 04555W 1621 F350 M53 194/73 5602N 05001W 1640 5404N 05702W KT A7BEX QXT EUA 041622 F39A,
2022-03-04T16:24:58Z,2022-03-04T16:21:00Z,,,,,,,AFR006,53.6333,-24.9,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,283,67,,AIREP,ARP AFR006 5338N 02454W 1621 F340 M60 283/67 5402N 02959W 1648 5502N 04000W KT FGSQJ QXT EUA 041621 F18A,
2022-03-04T16:24:58Z,2022-03-04T16:21:00Z,,,,,,,AFR010,51.35,-11.4167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,256,35,,AIREP,ARP AFR010 5121N 01125W 1621 F340 M51 256/35 LIMRI 1639 5300N 02000W KT FGSQL QXS ORK 041621 F11A,
2022-03-04T16:24:58Z,2022-03-04T16:21:00Z,,,,,,,FDX5124,50.0333,-16.8333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,264,13,,AIREP,ARP FDX5124 5002N 01650W 1621 F350 M46 264/13 SOMAX 1630 ATSUR KT N869FD QXT EUA 041621 F89A,
2022-03-04T16:23:14Z,2022-03-04T16:21:00Z,,,,,,,ETH3692,48.3167,-42.6667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,231,104,,AIREP,ARP ETH3692 4819N 04240W 1621 F410 M54 231/104 4900N 04000W 1633 5100N 03000W KT ETAPU DDL XXH 041621 F19A,
2022-03-04T16:30:13Z,2022-03-04T16:21:00Z,,,,,,,B738,41.4708,-95.3583,34000,,,,,,,CHOP,LGT,,,CONT,,,,,,,,,,,,,,,,,,,,PIREP,OMA UA /OV OVR035025/TM 1621/FL340/TP B738/TB CONS LGT CHOP,
2022-03-04T16:25:15Z,2022-03-04T16:21:00Z,,,,,,,C172,40.4848,-76.2636,3500,,,,,,,,LGT,,,,,,,,,,,,,,,,,,,,0,0,,PIREP,MUI UA /OV 8N1 /TM 1621 /FL035 /TP C172 /WV 00000KT /TB LGT,
2022-03-04T16:30:13Z,2022-03-04T16:21:00Z,,,,,,,P28A,32.6574,-96.8413,800,OVC,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,RBD UA /OV RBD130002/TM 1621/FL008/TP P28A/SK OVC008,
2022-03-04T16:26:09Z,2022-03-04T16:21:00Z,,,,,,,SIA329,22.0667,61.45,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,281,59,,AIREP,ARP SIA329 2204N 06127E 1621 F390 M52 281/59,
2022-03-04T16:36:10Z,2022-03-04T16:21:00Z,,,,,,,SIA23,17.9333,70.2833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,238,56,,AIREP,ARP SIA23 1756N 07017E 1621 F410 M55 238/56,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,MSR985,60.9167,-41.5833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,203,69,,AIREP,ARP MSR985 6055N 04135W 1620 F350 M57 203/69 6001N 05001W 1655 5729N 05801W KT SUGDO DDL XXN 041620 F41A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,KLM31,59.1,-34.1167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,225,63,,AIREP,ARP KLM31 5906N 03407W 1620 F360 M54 225/63 5900N 04000W 1645 5900N 05000W KT PHBQP QXT EUA 041620 F32A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,BCS372,59.05,-39.0667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,212,61,,AIREP,ARP BCS372 5903N 03904W 1620 F360 M57 212/61 5901N 04000W 1624 5901N 05000W KT DACVG DDL XXN 041620 J94A,
2022-03-04T16:23:14Z,2022-03-04T16:20:00Z,,,,,,,DHK377,58.5333,-24.6833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,239,44,,AIREP,ARP DHK377 5832N 02441W 1620 F350 M53 239/44 5758N 02001W 1639 5658N 01501W KT GDHLC DDL IG1 041620 F15A,
2022-03-04T16:23:14Z,2022-03-04T16:20:00Z,,,,,,,ACA881,58.0,-29.6333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,236,48,,AIREP,ARP ACA881 5800N 02938W 1620 F370 M51 236/48 5800N 03000W 1621 5801N 04000W KT CFGEO DDL XXF 041620 L35A,
2022-03-04T16:23:14Z,2022-03-04T16:20:00Z,,,,,,,EIN13J,57.95,-28.5667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,238,44,,AIREP,ARP EIN13J 5757N 02834W 1620 F350 M56 238/44 5802N 03000W 1626 5802N 04000W KT EIGCF DDL XXN 041620 J41A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,DAL249,57.6,-37.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,219,77,,AIREP,ARP DAL249 5736N 03703W 1620 F380 M54 219/77 5731N 04000W 1633 5631N 05001W KT N807NW DDL IG1 041620 J44A,
2022-03-04T16:23:14Z,2022-03-04T16:20:00Z,,,,,,,KLM671,56.9,-13.9333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,261,21,,AIREP,ARP KLM671 5654N 01356W 1620 F380 M48 261/21 SUNOT 1625 5800N 02000W KT PHAOB QXS BRR 041620 J10A,
2022-03-04T16:22:13Z,2022-03-04T16:20:00Z,,,,,,,AAL57,56.0333,-39.05,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,223,85,,AIREP,ARP AAL57 5602N 03903W 1620 F330 M55 223/85 5600N 04000W 1624 5500N 05000W KT N734AR DDL XXN 041620 F57A,
2022-03-04T16:22:13Z,2022-03-04T16:20:00Z,,,,,,,AFR688,55.85,-27.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,247,59,,AIREP,ARP AFR688 5551N 02750W 1620 F380 M52 247/59 5600N 03000W 1630 5600N 04000W KT FHTYL QXT EUA 041620 J45A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,SWR22,54.3,-52.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,208,57,,AIREP,ARP SWR22 5418N 05243W 1620 F390 M54 208/57 LOMSI 1643 4722N 06718W KT HBJHL DDL YAY 041620 J84A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,BAW13G,53.9667,-53.9333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,206,52,,AIREP,ARP BAW13G 5358N 05356W 1620 F370 M52 206/52 LOMSI 1636 4722N 06718W KT GVIIJ DDL YAY 041620 F63A,
2022-03-04T16:23:14Z,2022-03-04T16:20:00Z,,,,,,,FDX2,53.1,-25.6167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,274,49,,AIREP,ARP FDX2 5306N 02537W 1620 F370 M53 274/49 5300N 02000W 1643 MALOT KT N894FD QXT AME 041620 F86A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,N1WW,48.9833,-33.8833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,258,96,,AIREP,ARP N1WW 4859N 03353W 1620 F410 M53 258/96 5000N 03000W 1637 5200N 02000W KT N1WW DDL XXH 041620 M12A,
2022-03-04T16:22:14Z,2022-03-04T16:20:00Z,,,,,,,DAL169,48.1167,-45.9,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,229,164,,AIREP,ARP DAL169 4807N 04554W 1620 F340 M57 229/164 4801N 05000W 1649 4731N 05200W KT N176DZ QXT AOE 041620 F58A,
2022-03-04T16:30:13Z,2022-03-04T16:20:00Z,,,,,,,B763,41.7924,-93.3318,39000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,TNU UA /OV TNU270010/TM 1620/FL390/TP B763/TB NEG,
2022-03-04T16:36:10Z,2022-03-04T16:20:00Z,,,,,,,UAE9203,19.2833,72.0,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,281,22,,AIREP,ARP UAE9203 1917N 07200E 1620 F212 M16 281/22,
2022-03-04T16:26:09Z,2022-03-04T16:20:00Z,,,,,,,SVA835,15.8667,63.1333,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,245,58,,AIREP,ARP SVA835 1552N 06308E 1620 F340 M38 245/58,
2022-03-04T16:26:09Z,2022-03-04T16:20:00Z,,,,,,,QTR79Y,9.7,69.2,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,168,24,,AIREP,ARP QTR79Y 0942N 06912E 1620 F360 M46 168/24,
2022-03-04T16:21:06Z,2022-03-04T16:19:00Z,,,,,,,QTR43H,61.1667,-54.75,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,169,40,,AIREP,ARP QTR43H 6110N 05445W 1619 F400 M56 169/40 PIDSO 1632 5725N 06500W KT A7AMH QXT AME 041619 J84A,
2022-03-04T16:23:14Z,2022-03-04T16:19:00Z,,,,,,,UAL961,58.6833,-25.7,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,243,48,,AIREP,ARP UAL961 5841N 02542W 1619 F340 M53 243/48 5901N 03000W 1637 5901N 04000W KT N12003 DDL XXF 041619 L21A,
2022-03-04T16:21:06Z,2022-03-04T16:19:00Z,,,,,,,EIN1YE,57.55,-45.6333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,193,71,,AIREP,ARP EIN1YE 5733N 04538W 1619 F350 M56 193/71 5701N 05001W 1640 HOIST KT EILRB DDL UAK 041619 J39A,
2022-03-04T16:21:06Z,2022-03-04T16:19:00Z,,,,,,,AFR090,57.5333,-40.15,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,209,74,,AIREP,ARP AFR090 5732N 04009W 1619 F360 M56 209/74 5632N 05001W 1704 5434N 05702W KT FGSQY DDL UAK 041619 F41A,
2022-03-04T16:21:06Z,2022-03-04T16:19:00Z,,,,,,,DAL47,57.4833,-40.5333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,207,81,,AIREP,ARP DAL47 5729N 04032W 1619 F370 M57 207/81 5631N 05001W 1702 5433N 05701W KT N405DX DDL UAK 041619 J14A,
2022-03-04T16:23:14Z,2022-03-04T16:19:00Z,,,,,,,AAL51,56.8,-14.0167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,264,44,,AIREP,ARP AAL51 5648N 01401W 1619 F340 M51 264/44 SUNOT 1624 5800N 02000W KT N724AN DDL TRE 041619 F35A,
2022-03-04T16:23:14Z,2022-03-04T16:19:00Z,,,,,,,JBU20,56.8,-26.8833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,244,59,,AIREP,ARP JBU20 5648N 02653W 1619 F350 M52 244/59 5701N 03000W 1635 5701N 04000W KT N4058J QXT IGW 041620 J44A,
2022-03-04T16:22:13Z,2022-03-04T16:19:00Z,,,,,,,VIR103M,54.7333,-13.7833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,261,26,,AIREP,ARP VIR103M 5444N 01347W 1619 F380 M48 261/26 RESNO 1624 5602N 01959W KT GVPOP DDL BLY 041619 J05A,
2022-03-04T16:22:13Z,2022-03-04T16:19:00Z,,,,,,,BAW67V,52.4667,-17.05,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,269,25,,AIREP,ARP BAW67V 5228N 01703W 1619 F380 M46 269/25 5301N 01959W 1633 5401N 03000W KT GZBKA DDL XXF 041619 L40A,
2022-03-04T16:42:06Z,2022-03-04T16:19:00Z,,,,,,,M600,36.7889,-112.2365,21000,,,,,,,CHOP,LGT,19000,21000,,,,,,,RIME,LGT,19000,21000,,,,,,,-28,,,,PIREP,KNB UA /OV GCN340050/TM 1619/FL210/TP M600/TA M28/TB LGT CHOP 190-210/IC LGT RIME 190-210/RM COR SA-ID ANT TURB AND ICE. ZLA CWSU,
2022-03-04T16:25:14Z,2022-03-04T16:19:00Z,,,,,,TRUE,C25A,32.9686,-96.8364,1100,OVC,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,ADS UA /OV 33001/TM 1619/FL011/TP C25A/SK OVC015,
2022-03-04T16:49:11Z,2022-03-04T16:19:00Z,,,,,,,A320,30.637,-97.7732,12000,,,,,,,CHOP,MOD,12000,14000,,,,,,,,,,,,,,,,,,,,,PIREP,AUS UA /OV 20NW CWK/TM 1619/FL120/TP A320/TB MOD CHOP FL120-FL140/RM ZHU ,
2022-03-04T16:39:16Z,2022-03-04T16:19:00Z,,,,,,,PA46,27.9527,-81.0274,3000,SCT,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIREP,VRB UA /OV VRB306037/TM 1619/FL030/TP PA46/SK SCT040/RM VFR AT 030. ZMAFD,
2022-03-04T16:21:05Z,2022-03-04T16:18:00Z,,,,,,,BAW31F,61.1167,-45.1833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,326,67,,AIREP,ARP BAW31F 6107N 04511W 1618 F370 M54 326/67 6101N 05000W 1636 PIDSO KT GZBKP DDL XXH 041618 L39A,
2022-03-04T16:20:32Z,2022-03-04T16:18:00Z,,,,,,,KLM259,58.45,-46.55,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,191,69,,AIREP,ARP KLM259 5827N 04633W 1618 F380 M54 191/69 5801N 05001W 1633 5603N 05701W KT PHAOD QXS UAK 041618 J82A,
2022-03-04T16:21:05Z,2022-03-04T16:18:00Z,,,,,,,KLM671,56.85,-13.5333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,257,23,,AIREP,ARP KLM671 5651N 01332W 1618 F380 M49 257/23 SUNOT 1625 5800N 02000W KT PHAOB QXS BRR 041618 J06A,
2022-03-04T16:21:05Z,2022-03-04T16:18:00Z,,,,,,,DAL173,56.65,-49.0,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,193,62,,AIREP,ARP DAL173 5639N 04900W 1618 F380 M52 193/62 5631N 05001W 1623 5433N 05701W KT N814NW DDL UAK 041618 J76A,
2022-03-04T16:20:32Z,2022-03-04T16:18:00Z,,,,,,,VJT981,56.4333,-52.2667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,198,60,,AIREP,ARP VJT981 5626N 05216W 1618 F400 M55 198/60 HOIST 1643 4908N 06813W KT 9HVJZ DDL XXF 041618 M06A,
2022-03-04T16:21:06Z,2022-03-04T16:18:00Z,,,,,,,VIR103M,54.6833,-13.5333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,265,28,,AIREP,ARP VIR103M 5441N 01332W 1618 F380 M49 265/28 RESNO 1624 5602N 01959W KT GVPOP DDL BLY 041618 J04A,
2022-03-04T16:20:32Z,2022-03-04T16:18:00Z,,,,,,,TAR202,54.1833,-53.15,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,206,63,,AIREP,ARP TAR202 5411N 05309W 1618 F380 M53 206/63 LOMSI 1638 4908N 06813W KT TSIFN QXS YAY 041618 J85A,
2022-03-04T16:20:32Z,2022-03-04T16:18:00Z,,,,,,,BAW2263,54.1167,-53.5167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,209,51,,AIREP,ARP BAW2263 5407N 05331W 1618 F360 M52 209/51 5308N 05649W 1636 4724N 06721W KT GYMMC DDL YAY 041618 F67A,
2022-03-04T16:20:32Z,2022-03-04T16:18:00Z,,,,,,,BAW173A,54.0667,-53.6333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,197,47,,AIREP,ARP BAW173A 5404N 05338W 1618 F350 M52 197/47 5307N 05648W 1635 4723N 06719W KT GSTBM DDL YAY 041618 F62A,
2022-03-04T16:21:06Z,2022-03-04T16:18:00Z,,,,,,,UPS219,48.4,-38.3833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,243,97,,AIREP,ARP UPS219 4824N 03823W 1618 F350 M60 243/97 5000N 03000W 1656 5000N 02000W KT N330UP QXT IGW 041619 F66A,
2022-03-04T16:22:13Z,2022-03-04T16:18:00Z,,,,,,,MLWSG,46.1833,-26.5,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,283,71,,AIREP,ARP MLWSG 4611N 02630W 1618 F410 M49 283/71 4500N 03000W 1641 4100N 04000W KT MLWSG QXT EUA 041619 M91A,
